% Title: Dictionary database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION dictionary2 
@ATTRIBUTE usefulnessPercent NUMERIC

@ATTRIBUTE cluesterClass {A,B,C,D,E}

@DATA 
20.408163,B
7.5757575,A
23.89937,C
13.69863,B
11.585366,A
16.666666,B
26.086956,C
17.142857,B
14.285714,B
3.6764705,A
29.787233,C
7.6923075,A
13.461538,B
18.44197,B
15.789474,B
-3.8461537,D
22.47191,C
10.38961,A
20.0,B
24.444445,C
20.325203,B
5.3846154,A
12.200436,A
15.994236,B
25.581396,C
-6.818182,D
7.7922077,A
26.158941,C
1.459854,A
16.80831,B
14.891975,B
12.446809,A
6.504559,A
4.245283,A
14.705882,B
10.632994,A
11.363636,A
17.241379,B
18.181818,B
11.878632,A
45.16129,E
-10.0,D
12.345679,A
2.7027028,A
20.649652,B
14.0625,B
32.608696,C
17.03163,B
17.80822,B
14.098482,B
17.857143,B
11.985409,A
12.837426,B
16.69219,B
9.505703,A
4.878049,A
18.87755,B
15.987461,B
16.971544,B
1.7857143,A
14.212548,B
13.584906,B
8.459214,A
5.769231,A
13.953642,B
23.75,C
5.0,A
15.178572,B
14.396208,B
-3.2258065,D
22.580645,C
13.043478,B
17.517776,B
2.5,A
12.5,A
16.666666,B
0.0,D
22.807018,C
14.994829,B
1.0416666,D
29.032259,C
18.75,B
15.068493,B
13.359076,B
9.326425,A
21.818182,B
38.88889,E
10.0,A
28.82353,C
21.996304,B
-10.810811,D
16.666666,B
30.47619,C
25.974026,C
-8.280254,D
-4.0,D
0.9009009,D
13.659328,B
14.655172,B
15.127984,B
7.700485,A
12.820513,B
29.411764,C
7.5471697,A
0.0,D
15.55051,B
7.098884,A
17.391304,B
17.991632,B
7.3359075,A
14.285714,B
-4.6511626,D
11.137441,A
23.076923,C
17.857143,B
32.22222,C
-2.1276596,D
9.090909,A
12.432432,A
15.277778,B
6.451613,A
31.11111,C
20.988726,B
30.90909,C
15.1741295,B
1.0989012,D
16.282566,B
18.447445,B
11.827957,A
17.425083,B
13.793103,B
-0.5797101,D
20.987654,B
33.962265,C
16.080402,B
15.567283,B
32.258064,C
-2.3255813,D
35.849056,C
13.533834,B
5.769231,A
10.416667,A
0.0,D
11.682243,A
10.56511,A
15.041493,B
30.232557,C
1.4285715,A
27.906977,C
31.428572,C
16.091953,B
13.722628,B
23.809525,C
17.934782,B
28.571428,C
13.746631,B
24.423964,C
6.060606,A
13.625866,B
15.384615,B
27.027027,C
18.571428,B
16.010498,B
0.6097561,D
35.779816,C
5.6603775,A
24.375,C
17.614704,B
12.111836,A
12.903226,B
18.367348,B
7.3825502,A
14.851485,B
39.84375,E
16.724138,B
30.882353,C
0.0,D
-13.513514,D
16.943867,B
18.881916,B
15.568353,B
17.972351,B
19.23077,B
0.0,D
11.428572,A
-3.2520325,D
5.263158,A
7.6502733,A
10.810811,A
33.333332,C
10.169492,A
15.098468,B
9.876543,A
19.212105,B
61.764706,E
10.604333,A
19.35484,B
18.518518,B
19.518717,B
14.0724945,B
19.634264,B
7.7290287,A
16.270277,B
17.130434,B
38.235294,E
16.381638,B
17.151455,B
7.717042,A
-5.0,D
-6.451613,D
8.308309,A
21.95122,B
30.64516,C
10.869565,A
24.390244,C
19.298246,B
21.893492,B
17.872341,B
10.453649,A
16.196796,B
17.110266,B
7.6271186,A
12.280702,A
14.893617,B
10.869565,A
24.0,C
24.390244,C
7.751938,A
13.888889,B
5.5555553,A
58.82353,E
19.847328,B
7.2727275,A
16.450808,B
16.260162,B
6.451613,A
40.0,E
55.263157,E
26.530613,C
20.833334,B
2.5,A
17.506632,B
15.841584,B
22.222221,C
24.242424,C
-2.857143,D
14.240606,B
12.068966,A
1.744186,A
9.764706,A
13.848585,B
19.444445,B
16.438356,B
12.858556,B
13.414634,B
24.324324,C
16.923077,B
25.0,C
37.837837,E
66.666664,E
17.54386,B
59.677418,E
8.064516,A
12.142858,A
3.7735848,A
8.333333,A
8.788599,A
15.555555,B
27.5,C
22.309711,C
15.384615,B
21.818182,B
19.361591,B
16.363636,B
14.904552,B
28.723404,C
10.256411,A
25.91687,C
8.5561495,A
-2.5641026,D
11.214953,A
39.02439,E
16.304348,B
-1.6393442,D
12.820513,B
3.030303,A
28.947369,C
6.382979,A
8.888889,A
6.371191,A
14.442413,B
-1.8181819,D
42.307693,E
22.857143,C
26.0,C
10.8,A
20.37037,B
19.54023,B
26.923077,C
10.598413,A
22.005571,B
27.22513,C
16.35514,B
25.581396,C
25.0,C
13.725491,B
18.807339,B
15.188583,B
10.081967,A
15.753979,B
14.875135,B
17.759563,B
23.71134,C
14.464286,B
11.111111,A
25.66845,C
10.810811,A
21.428572,B
21.019108,B
17.72397,B
15.014437,B
6.390328,A
18.076923,B
24.242424,C
20.454546,B
-3.2258065,D
10.0,A
10.0,A
29.967426,C
15.730337,B
1.5873016,A
7.2727275,A
-2.0,D
25.118483,C
14.09193,B
20.197044,B
20.0,B
5.839416,A
11.342895,A
17.901234,B
0.0,D
20.100502,B
15.753425,B
26.829268,C
-3.030303,D
13.826025,B
13.636364,B
35.9375,C
14.084507,B
18.681318,B
18.852459,B
30.0,C
10.314557,A
4.5454545,A
5.882353,A
0.0,D
10.414526,A
14.473684,B
33.333332,C
19.23077,B
27.564102,C
8.203125,A
12.903226,B
16.78819,B
19.397993,B
6.451613,A
-1.6666666,D
13.069198,B
9.756098,A
8.247422,A
14.285714,B
10.810811,A
33.333332,C
21.428572,B
13.636364,B
13.239774,B
14.953271,B
16.233421,B
12.820513,B
26.05042,C
20.0,B
19.895708,B
15.591398,B
-2.4390244,D
20.66929,B
10.455486,A
18.154762,B
21.311476,B
15.403727,B
11.019283,A
8.1081085,A
19.298246,B
2.9411764,A
-7.5,D
15.0753765,B
26.470589,C
19.512196,B
21.95122,B
32.55814,C
19.84127,B
18.154762,B
-22.222221,D
2.631579,A
3.125,A
12.560387,A
40.47619,E
16.666666,B
10.909091,A
23.595505,C
5.4200544,A
18.404907,B
45.16129,E
16.81416,B
19.65812,B
10.429448,A
-17.647058,D
25.0,C
8.474576,A
21.212122,B
0.0,D
23.529411,C
12.651895,A
-5.882353,D
20.930233,B
48.88889,E
15.619967,B
37.5,E
17.391304,B
9.49464,A
29.545454,C
35.779816,C
18.666666,B
13.953488,B
25.396826,C
7.964602,A
26.0,C
16.777685,B
6.451613,A
21.875,B
13.513514,B
15.610378,B
41.17647,E
4.5045047,A
20.331951,B
7.5,A
51.351353,E
19.35484,B
26.262627,C
12.336085,A
6.382979,A
14.165777,B
18.27957,B
13.731503,B
16.8,B
12.621359,A
12.7852,B
-2.5477707,D
25.0,C
12.121212,A
-2.3809524,D
18.75,B
15.157776,B
4.7244096,A
13.135138,B
19.302073,B
25.888325,C
9.570957,A
10.732197,A
21.428572,B
25.0,C
9.722222,A
5.882353,A
22.093023,B
15.384615,B
10.958904,A
-12.328767,D
31.549295,C
21.604939,B
14.716981,B
2.5,A
18.110237,B
15.929204,B
21.153847,B
9.302325,A
15.384615,B
-2.857143,D
9.285714,A
20.125786,B
23.703703,C
13.513514,B
0.0,D
29.126213,C
41.666668,E
8.163265,A
6.2292356,A
8.278956,A
10.294118,A
5.8020477,A
-18.421053,D
13.955343,B
16.747572,B
-5.1282053,D
14.450239,B
22.916666,C
15.686275,B
-2.631579,D
18.731117,B
21.348314,B
57.446808,E
22.4,C
2.3255813,A
0.0,D
35.227272,C
-5.882353,D
16.393442,B
11.072664,A
-20.0,D
17.766497,B
10.741971,A
28.125,C
23.00885,C
5.7471266,A
6.451613,A
15.976332,B
18.421053,B
-7.2727275,D
34.210526,C
27.058823,C
20.588236,B
11.461318,A
23.809525,C
-9.615385,D
14.285714,B
18.556702,B
17.647058,B
24.390244,C
14.814815,B
16.823603,B
-2.857143,D
19.047619,B
7.894737,A
37.704918,E
20.2454,B
14.257228,B
14.545455,B
33.333332,C
7.3170733,A
15.739268,B
20.070423,B
33.333332,C
22.727272,C
11.111111,A
32.967033,C
0.0,D
28.169014,C
24.561403,C
6.6666665,A
14.285714,B
2.9411764,A
15.873015,B
26.01156,C
8.571428,A
17.995358,B
12.5,A
6.818182,A
16.666666,B
-8.571428,D
21.276596,B
43.076923,E
27.906977,C
0.0,D
33.333332,C
24.242424,C
52.941177,E
33.333332,C
19.35484,B
-11.111111,D
19.444445,B
10.526316,A
60.60606,E
14.035088,B
16.990292,B
15.424115,B
14.285714,B
16.24266,B
2.9411764,A
13.229572,B
16.363636,B
51.219513,E
37.2093,E
14.745614,B
5.263158,A
40.27778,E
5.5555553,A
19.565218,B
47.727272,E
8.303249,A
-9.375,D
5.263158,A
24.242424,C
20.053476,B
1.4563106,A
0.0,D
23.076923,C
17.766497,B
9.0,A
15.0,B
26.785715,C
41.17647,E
6.949807,A
13.461538,B
20.979021,B
34.87395,C
15.642118,B
15.584906,B
18.644068,B
20.979021,B
10.638298,A
5.998835,A
12.5,A
2.843602,A
-20.454546,D
15.189874,B
15.384615,B
34.0,C
9.289618,A
23.529411,C
18.367348,B
8.314774,A
18.666666,B
21.551723,B
19.148935,B
16.085272,B
7.4712644,A
26.530613,C
19.936708,B
11.3924055,A
12.903226,B
24.635332,C
9.859155,A
13.512764,B
22.047245,B
13.079055,B
26.470589,C
17.892157,B
25.490196,C
23.295454,C
10.869565,A
14.285714,B
16.194332,B
21.212122,B
15.337423,B
15.139637,B
6.4039407,A
19.840364,B
13.725491,B
16.839378,B
7.920792,A
20.63492,B
12.35955,A
11.840228,A
4.2462845,A
16.642933,B
13.887062,B
7.5,A
19.87041,B
11.787072,A
12.459017,A
15.384615,B
1.4285715,A
11.764706,A
13.333333,B
13.095238,B
12.765958,B
20.512821,B
9.375,A
0.0,D
10.383678,A
17.826824,B
21.538462,B
5.5555553,A
12.43953,A
4.827586,A
12.453207,A
19.880419,B
11.976549,A
0.0,D
37.313435,E
18.267717,B
24.163568,C
15.309446,B
18.636364,B
15.966387,B
9.498681,A
11.078717,A
16.470589,B
9.107807,A
0.0,D
-18.181818,D
35.48387,C
-1.7699115,D
-1.0204082,D
26.845638,C
14.285714,B
32.35294,C
21.577381,B
16.447369,B
-13.207547,D
11.578947,A
16.273584,B
11.428572,A
12.121212,A
0.0,D
17.991632,B
19.444445,B
5.204461,A
22.222221,C
11.034483,A
4.255319,A
13.855422,B
19.007687,B
21.484716,B
26.605505,C
8.510638,A
-4.7619047,D
-14.285714,D
17.073172,B
28.86598,C
3.030303,A
29.787233,C
5.1546392,A
14.545455,B
43.023254,E
10.576923,A
17.695473,B
13.712541,B
8.064516,A
7.8287463,A
5.0458717,A
12.865497,B
16.363636,B
24.242424,C
30.029154,C
16.470589,B
26.442308,C
-25.806452,D
4.7619047,A
65.11628,E
16.216217,B
19.166666,B
14.984372,B
13.214286,B
28.571428,C
15.784587,B
47.36842,E
33.846153,C
21.052631,B
14.0625,B
11.594203,A
11.498258,A
-1.5873016,D
-4.255319,D
25.419933,C
27.027027,C
13.943356,B
9.070409,A
26.470589,C
15.706215,B
17.073172,B
20.689655,B
-0.80906147,D
18.75,B
22.5,C
7.2681704,A
38.46154,E
1.1764706,D
16.0,B
15.384615,B
13.4920635,B
12.676056,A
25.396826,C
16.91113,B
35.294117,C
27.272728,C
4.878049,A
22.619047,C
1.0526316,D
29.885057,C
9.550562,A
9.62963,A
16.091953,B
10.54131,A
-0.88105726,D
21.884499,B
13.641619,B
12.831242,B
14.285714,B
15.547703,B
18.0,B
-6.060606,D
13.043478,B
2.7027028,A
19.7411,B
9.322034,A
11.904762,A
4.878049,A
18.965517,B
20.588236,B
30.90909,C
4.5454545,A
23.529411,C
15.254237,B
19.512196,B
19.387754,B
12.219959,A
-9.67742,D
1.8867924,A
12.903226,B
2.7906976,A
18.518518,B
8.0,A
17.355371,B
17.021276,B
20.0,B
2.0408163,A
22.844828,C
14.285714,B
13.675214,B
15.425532,B
-2.5974026,D
-12.857142,D
0.0,D
38.77551,E
46.153847,E
22.887323,C
42.94872,E
13.578186,B
26.086956,C
31.707317,C
16.973415,B
33.0,C
37.2093,E
35.042736,C
18.977892,B
17.75701,B
26.612904,C
15.19337,B
3.517588,A
13.461538,B
34.343433,C
23.448277,C
9.67742,A
16.923077,B
10.4651165,A
-2.631579,D
16.083916,B
8.955224,A
15.056023,B
12.569833,A
25.0,C
71.21212,E
16.981133,B
5.6179776,A
36.95652,E
-16.666666,D
26.470589,C
46.875,E
34.88372,C
14.274417,B
-4.6357617,D
21.052631,B
18.380745,B
7.6923075,A
14.285714,B
15.668202,B
29.396662,C
15.750372,B
7.5757575,A
19.561325,B
10.204082,A
11.79884,A
13.333333,B
21.653189,B
17.197453,B
39.240505,E
12.121212,A
16.728445,B
20.74074,B
10.0,A
13.513514,B
13.357401,B
25.0,C
13.157895,B
18.0,B
0.0,D
5.426357,A
17.857143,B
19.892473,B
11.538462,A
13.095238,B
16.666666,B
15.229885,B
14.195583,B
4.0,A
21.551723,B
24.865831,C
16.666666,B
8.695652,A
8.791209,A
19.71831,B
12.4581,A
25.531916,C
6.0240965,A
6.918239,A
10.256411,A
6.779661,A
-5.5555553,D
9.134615,A
17.04244,B
13.422819,B
54.71698,E
6.818182,A
17.763159,B
21.866667,B
12.5,A
10.144928,A
9.40171,A
14.438944,B
15.853659,B
17.848207,B
12.820513,B
3.125,A
6.9444447,A
28.301888,C
10.42988,A
2.857143,A
7.2727275,A
15.081522,B
0.0,D
21.818182,B
26.190475,C
14.030612,B
13.501916,B
11.538462,A
-6.976744,D
13.888889,B
-14.634147,D
30.952381,C
28.205128,C
16.666666,B
11.111111,A
18.300653,B
23.529411,C
7.4074073,A
6.557377,A
19.108719,B
14.893617,B
21.621622,B
21.428572,B
30.68783,C
30.857143,C
12.068966,A
51.42857,E
12.970712,B
16.25,B
13.69863,B
12.132353,A
1.6666666,A
0.0,D
0.0,D
0.0,D
11.666667,A
16.739607,B
22.535212,C
27.083334,C
13.513514,B
11.111111,A
19.902912,B
13.525499,B
4.7486033,A
20.512821,B
29.906542,C
7.7039275,A
10.869565,A
22.0,B
10.070257,A
16.666666,B
-2.631579,D
19.35484,B
-8.571428,D
13.652588,B
13.886384,B
-5.714286,D
5.1628766,A
4.9180326,A
25.0,C
26.589596,C
53.125,E
12.546817,A
26.785715,C
18.355064,B
-3.2786884,D
-5.5084743,D
34.375,C
22.344322,C
26.638477,C
28.205128,C
19.179893,B
17.75148,B
14.821124,B
46.464645,E
23.68421,C
7.7922077,A
30.0,C
2.857143,A
11.132438,A
24.561403,C
16.990292,B
28.571428,C
20.353983,B
24.611973,C
16.071428,B
-14.035088,D
6.329114,A
19.512196,B
10.902896,A
-3.2258065,D
18.518518,B
7.142857,A
18.232044,B
27.835052,C
0.0,D
8.823529,A
9.638555,A
24.615385,C
17.901505,B
22.891565,C
13.220452,B
12.5,A
13.461538,B
20.10582,B
19.005613,B
17.472118,B
-1.4492754,D
16.965456,B
30.90909,C
6.557377,A
18.883772,B
17.039322,B
5.714286,A
16.571428,B
13.352685,B
32.258064,C
7.5289574,A
-8.888889,D
23.905724,C
24.637682,C
12.244898,A
22.222221,C
0.0,D
9.281437,A
-4.4,D
24.590164,C
12.711864,B
4.6357617,A
-5.4545455,D
0.0,D
22.321428,C
7.185629,A
12.166667,A
16.071428,B
23.076923,C
20.588236,B
12.820513,B
18.75,B
20.253164,B
21.621622,B
18.181818,B
10.0,A
17.771084,B
19.35484,B
7.6923075,A
9.259259,A
23.333334,C
17.741936,B
15.164457,B
13.533834,B
16.801853,B
9.821428,A
40.44944,E
14.949495,B
1.3333334,D
15.652174,B
27.906977,C
18.411552,B
13.953488,B
10.227273,A
17.00405,B
10.759494,A
10.410094,A
21.272366,B
31.690142,C
27.906977,C
-4.255319,D
14.114843,B
14.583333,B
3.4146342,A
29.411764,C
26.086956,C
3.5294118,A
10.780669,A
20.0,B
16.923077,B
10.29601,A
23.90244,C
14.556088,B
14.97105,B
4.8192773,A
28.244274,C
6.7114096,A
11.479591,A
32.258064,C
7.7777777,A
32.65306,C
30.882353,C
12.848485,B
25.806452,C
13.235294,B
29.473684,C
26.31579,C
13.368984,B
26.470589,C
16.483517,B
-2.857143,D
-5.0,D
9.756098,A
16.666666,B
33.333332,C
20.0,B
12.345679,A
-6.25,D
15.972222,B
1.2987013,D
0.0,D
25.0,C
13.636364,B
13.333333,B
14.348785,B
13.554217,B
16.118422,B
16.997412,B
19.008265,B
22.630993,C
17.5,B
25.0,C
8.5,A
-14.705882,D
12.982999,B
10.489511,A
21.348314,B
13.157895,B
8.977273,A
57.894737,E
0.0,D
12.048193,A
12.745098,B
22.119816,B
39.473682,E
7.621951,A
9.153318,A
-3.030303,D
17.717207,B
18.84058,B
25.641026,C
9.356725,A
26.31579,C
15.702479,B
22.803347,C
24.878048,C
14.893617,B
43.835617,E
7.3170733,A
17.906137,B
22.222221,C
27.536232,C
23.15951,C
-2.0,D
-12.903226,D
26.600985,C
14.864865,B
6.451613,A
10.756303,A
30.232557,C
11.111111,A
17.503391,B
2.1505377,A
27.710844,C
28.846153,C
18.247126,B
29.203539,C
56.410255,E
9.756098,A
9.090909,A
32.35294,C
15.139189,B
19.755245,B
30.888031,C
13.761468,B
8.208955,A
25.757576,C
16.783216,B
-9.523809,D
48.484848,E
10.899182,A
5.5555553,A
7.6923075,A
23.913044,C
27.272728,C
12.765958,B
18.867924,B
25.714285,C
14.485981,B
11.30257,A
37.5,E
11.183355,A
20.06579,B
21.978022,B
7.29927,A
14.0,B
5.2287583,A
31.325302,C
8.333333,A
2.3809524,A
22.222221,C
21.318228,B
13.597513,B
25.0,C
6.818182,A
10.729613,A
40.909092,E
12.087913,A
10.629067,A
16.393442,B
26.31579,C
18.918919,B
11.578947,A
27.659575,C
5.5555553,A
20.833334,B
15.241755,B
-3.2258065,D
21.348314,B
42.857143,E
17.105263,B
15.970773,B
15.454545,B
14.906833,B
34.375,C
22.36287,C
12.424504,A
24.007936,C
22.572178,C
27.333334,C
32.857143,C
29.032259,C
16.985138,B
-5.5555553,D
18.666666,B
21.311476,B
9.917356,A
14.859694,B
22.857143,C
11.612176,A
22.44898,C
7.826087,A
-2.2222223,D
42.553192,E
15.5172415,B
19.889503,B
16.666666,B
14.831665,B
16.722408,B
-6.382979,D
-3.3898306,D
25.416666,C
13.097713,B
17.647058,B
55.882355,E
45.714287,E
16.912687,B
-9.523809,D
12.966836,B
12.121212,A
15.384615,B
8.713693,A
34.91379,C
13.426854,B
16.547789,B
15.217391,B
5.5555553,A
20.994474,B
17.846153,B
14.102564,B
7.5757575,A
3.030303,A
3.1847134,A
9.433962,A
3.960396,A
19.565218,B
16.666666,B
21.25,B
17.647058,B
14.869888,B
30.0,C
13.75,B
26.14679,C
43.47826,E
18.644068,B
20.833334,B
12.965799,B
8.1081085,A
17.838278,B
48.0,E
13.565891,B
11.881188,A
29.23077,C
19.047619,B
3.2258065,A
15.384615,B
16.551888,B
19.02834,B
15.0,B
42.857143,E
8.988764,A
23.076923,C
18.72146,B
12.077294,A
16.186558,B
16.778524,B
46.067417,E
21.666666,B
14.285714,B
30.337078,C
-3.0120482,D
15.515983,B
32.51534,C
24.822695,C
30.188679,C
8.333333,A
15.384615,B
24.0,C
20.459148,B
16.849817,B
25.581396,C
37.962963,E
19.211823,B
-9.090909,D
17.311071,B
23.68421,C
20.026178,B
31.343283,C
17.647058,B
-9.67742,D
7.6923075,A
7.894737,A
30.64516,C
34.375,C
19.35484,B
20.754717,B
21.73913,B
14.814815,B
34.88372,C
21.052631,B
21.344538,B
16.106255,B
18.181818,B
14.893617,B
7.216495,A
11.409396,A
13.793103,B
17.647058,B
33.333332,C
41.935482,E
2.0833333,A
-4.1666665,D
15.254237,B
1.973001,A
13.532514,B
27.272728,C
12.903226,B
13.943356,B
0.24509804,D
-2.419355,D
27.058823,C
5.1282053,A
19.444445,B
16.189812,B
0.0,D
5.714286,A
14.035088,B
13.485071,B
28.86598,C
11.853518,A
33.333332,C
17.952127,B
22.689075,C
12.244898,A
12.765958,B
12.415654,A
33.333332,C
33.92857,C
41.17647,E
0.0,D
10.784314,A
26.744186,C
12.059259,A
-6.818182,D
-10.784314,D
22.7758,C
2.2727273,A
19.148935,B
6.122449,A
16.037735,B
21.359222,B
16.40625,B
15.151515,B
6.0,A
14.249364,B
54.385963,E
43.75,E
4.347826,A
-10.256411,D
24.444445,C
-2.5316455,D
12.030075,A
12.726423,B
11.465359,A
11.564626,A
8.675799,A
16.129032,B
-9.708738,D
28.440367,C
45.714287,E
29.0,C
20.0,B
30.30303,C
12.544169,A
23.703703,C
18.421053,B
63.04348,E
13.983904,B
17.585485,B
31.578947,C
6.382979,A
18.811882,B
9.67742,A
3.6585367,A
17.857143,B
-18.644068,D
15.220207,B
15.720183,B
22.807018,C
0.0,D
4.255319,A
25.609756,C
23.404255,C
12.222222,A
4.2780747,A
16.504854,B
16.753927,B
-33.333332,D
12.5,A
8.888889,A
16.32556,B
17.99308,B
10.191083,A
18.699186,B
20.689655,B
0.0,D
41.739132,E
11.290322,A
18.8,B
20.588236,B
24.217463,C
21.904762,B
16.393442,B
3.7037036,A
13.932584,B
22.580645,C
14.185146,B
-6.185567,D
16.233767,B
13.636364,B
23.076923,C
-6.25,D
11.313131,A
10.0,A
2.9411764,A
24.77876,C
35.897434,C
26.530613,C
11.363636,A
9.803922,A
7.9007926,A
25.531916,C
11.691543,A
9.859155,A
15.144766,B
12.615385,A
9.876543,A
25.373135,C
26.950356,C
-4.0816326,D
21.621622,B
21.73913,B
16.666666,B
19.574469,B
22.972973,C
-6.6666665,D
40.54054,E
10.0,A
11.5727005,A
13.915857,B
-8.333333,D
16.438356,B
-4.347826,D
12.195122,A
18.774446,B
23.364487,C
5.371901,A
10.810811,A
29.970325,C
17.053642,B
17.333334,B
-5.4054055,D
20.189274,B
13.547904,B
5.0,A
8.208955,A
17.93722,B
14.678899,B
13.340477,B
17.54386,B
16.842453,B
20.930233,B
7.6923075,A
13.357185,B
9.655172,A
4.324324,A
27.906977,C
6.451613,A
16.477272,B
11.363636,A
-6.930693,D
8.870968,A
1.3513514,D
40.206184,E
0.0,D
19.760479,B
16.351118,B
16.53144,B
15.151515,B
16.438356,B
15.986199,B
26.190475,C
11.111111,A
15.865826,B
13.157895,B
13.452915,B
9.090909,A
29.508196,C
16.194332,B
22.413794,C
8.333333,A
31.896551,C
23.809525,C
25.0,C
19.35484,B
16.666666,B
17.5,B
21.538462,B
14.19142,B
5.8020477,A
13.095238,B
9.019608,A
23.076923,C
17.34694,B
4.347826,A
14.606742,B
13.53001,B
12.464081,A
20.0,B
27.142857,C
11.428572,A
27.777779,C
12.698413,B
8.1081085,A
22.395834,C
15.806179,B
21.385542,B
18.651686,B
28.804348,C
-4.1666665,D
12.244898,A
23.076923,C
20.408163,B
19.117647,B
8.812261,A
6.081081,A
3.9772727,A
-7.142857,D
32.55814,C
8.888889,A
5.882353,A
1.5625,A
26.38889,C
11.492735,A
26.470589,C
16.824644,B
24.074074,C
14.229151,B
17.105263,B
51.28205,E
9.090909,A
1.1428572,D
19.117647,B
13.461538,B
24.786325,C
35.0,C
30.37037,C
17.647058,B
-21.875,D
20.0,B
35.0,C
37.037037,E
8.936171,A
22.222221,C
19.727892,B
18.356165,B
13.568773,B
3.6144578,A
19.402985,B
26.785715,C
32.307693,C
28.88889,C
27.272728,C
8.695652,A
6.25,A
28.275862,C
-7.5,D
10.859251,A
30.851065,C
34.042553,C
15.80756,B
30.564785,C
14.444445,B
14.545455,B
24.914286,C
17.106773,B
15.321757,B
14.626954,B
41.025642,E
14.857515,B
11.678157,A
-7.7348065,D
25.0,C
17.79476,B
14.583333,B
18.0,B
-5.952381,D
12.5,A
17.910448,B
30.701754,C
32.258064,C
3.9014373,A
10.294118,A
40.425533,E
17.241379,B
15.339233,B
12.921349,B
18.699623,B
17.131474,B
20.843092,B
7.4074073,A
27.021276,C
1.3333334,D
25.0,C
28.787878,C
21.11111,B
42.857143,E
75.0,E
21.705427,B
7.894737,A
-7.6923075,D
25.0,C
20.338984,B
25.0,C
16.161615,B
28.947369,C
11.111111,A
12.5,A
11.764706,A
21.73913,B
15.566038,B
11.764706,A
13.358779,B
20.289856,B
7.356322,A
10.230787,A
21.0,B
11.764706,A
34.285713,C
12.121212,A
18.779343,B
27.35849,C
22.55639,C
13.29114,B
-3.7037036,D
16.666666,B
18.58407,B
0.0,D
11.538462,A
24.390244,C
17.329376,B
11.8918915,A
52.0,E
20.54054,B
3.2786884,A
22.84264,C
8.695652,A
13.513514,B
-21.818182,D
25.641026,C
21.621622,B
30.4,C
-4.7619047,D
17.679558,B
36.363636,C
2.9411764,A
17.875212,B
25.5,C
33.333332,C
9.836065,A
21.130953,B
12.10728,A
9.523809,A
22.727272,C
10.21021,A
-6.0240965,D
16.455582,B
16.291533,B
20.622568,B
22.580645,C
9.589041,A
18.390804,B
25.806452,C
18.181818,B
5.172414,A
18.181818,B
-2.8846154,D
-3.508772,D
10.17294,A
14.285714,B
31.325302,C
6.122449,A
11.363636,A
14.884233,B
41.975307,E
23.595505,C
13.829787,B
20.0489,B
-4.7619047,D
20.805368,B
16.426514,B
6.6666665,A
17.073172,B
82.92683,E
15.346535,B
17.322834,B
15.702479,B
20.56792,B
54.761906,E
16.33721,B
7.0749106,A
74.28571,E
31.50685,C
22.222221,C
14.634147,B
16.31579,B
18.954248,B
20.180723,B
9.589041,A
16.728624,B
-8.695652,D
9.090909,A
8.571428,A
11.363636,A
28.125,C
8.333333,A
15.477707,B
8.080808,A
26.470589,C
17.5,B
2.5641026,A
-10.958904,D
24.637682,C
0.0,D
13.507961,B
1.8867924,A
6.504065,A
18.067226,B
8.333333,A
17.647058,B
11.764706,A
-12.820513,D
26.876091,C
19.444445,B
19.23077,B
24.630543,C
20.588236,B
12.5,A
33.333332,C
22.580645,C
37.5,E
11.904762,A
23.809525,C
26.923077,C
17.647058,B
5.9602647,A
4.1666665,A
8.843537,A
17.708334,B
15.789474,B
21.568628,B
22.299652,C
10.810811,A
26.01626,C
2.0408163,A
17.965092,B
0.0,D
28.205128,C
6.034483,A
37.2093,E
2.3809524,A
23.157894,C
43.243244,E
10.144928,A
47.058823,E
13.931889,B
31.11111,C
47.826088,E
10.130719,A
14.576271,B
0.0,D
5.882353,A
10.526316,A
27.586206,C
14.864865,B
12.048193,A
14.178404,B
9.090909,A
22.028263,B
9.698997,A
3.5897436,A
4.131227,A
15.217391,B
12.3529415,A
19.35484,B
17.630854,B
40.0,E
16.666666,B
-1.3888888,D
19.346048,B
7.142857,A
12.684366,A
4.1666665,A
13.043478,B
10.0,A
22.869955,C
5.3097343,A
12.765958,B
46.511627,E
18.456785,B
15.625,B
9.756098,A
-8.0,D
22.282608,C
16.38796,B
18.82353,B
13.907985,B
-10.0,D
14.468651,B
14.220183,B
16.323025,B
21.25,B
-1.7094017,D
16.560509,B
33.333332,C
16.506718,B
-10.0,D
41.07143,E
11.428572,A
12.5,A
4.5454545,A
15.686275,B
12.121212,A
4.347826,A
16.576876,B
3.0769231,A
10.416667,A
26.213593,C
7.514451,A
12.987013,B
10.4662695,A
9.375,A
19.432314,B
12.921349,B
12.632594,A
10.38961,A
12.121212,A
11.428572,A
8.163265,A
6.837607,A
30.232557,C
22.04301,B
21.17647,B
14.5598,B
2.6666667,A
14.533944,B
36.0,C
16.342413,B
10.416667,A
13.636364,B
17.016178,B
5.5555553,A
20.0,B
10.933721,A
22.44898,C
10.4651165,A
21.73913,B
25.136612,C
9.40171,A
11.267606,A
7.4626865,A
8.333333,A
19.097221,B
19.047619,B
-5.5555553,D
19.107391,B
28.0,C
30.232557,C
20.654205,B
14.754098,B
2.7027028,A
0.96735185,D
14.285714,B
24.342106,C
28.333334,C
23.076923,C
